filename,sentence,noun,adjective,distance
Bermudez_narciso.xml,"“Yo vi seguro honor en plaza y calle”, otra prosigue, “en coro mal seguro muda murmuración, lengua que calle secreto que fió al silencio oscuro: cierto valor en arrogante talle, reportación en ánimo perjuro, en ausencia firmeza verdadera, y hombre que verdad trate, que bien quiera”.",valor,talle,3
Bermudez_narciso.xml,"Otra repite: “Cierta astrología he visto yo, del cielo especulada, cuerda siempre inmortal filosofía, medicina sin barba acreditada: con buena lengua altísima poesía, en largo estudio química acertada, abogacía que la ley entiende, y con una se acusa, y se defiende”.",estudio,acertada,2
Bermudez_narciso.xml,"Otra prosigue así: “Yo vi marido que fue el primero en lamentar su pena, y cuerdo que en sí mismo ha reprehendido mínima falta, sin culpar la ajena: desbocado tahúr, que no ha mentido, hombre desestimado en patria ajena, en la propria virtud reverenciada profeta ingenio, y ciencia acreditada”.",tahúr,ingenio,19
Bermudez_narciso.xml,"El discurso llegó a Milenie hermosa, napea a una república de flores, beldad desvanecida, casta diosa, muerte de amor, jamás muerta de amores divina locución, lengua jocosa, gloria es de ninfas, risa es de pastores, tan libre, y tan gentil, que burló pluma de cisne dios, remando nieve espuma.",muerte,muerta,5
Bermudez_narciso.xml,"El discurso llegó a Milenie hermosa, napea a una república de flores, beldad desvanecida, casta diosa, muerte de amor, jamás muerta de amores divina locución, lengua jocosa, gloria es de ninfas, risa es de pastores, tan libre, y tan gentil, que burló pluma de cisne dios, remando nieve espuma.",pastores,libre,3
Bermudez_narciso.xml,"“Lilio al fin parirás, flor malograda en cuanta margen viste, olor espira, de planta inadvertida destroncada, cortada de áspid, que en cristal se mira”.",planta,destroncada,2
Bermudez_narciso.xml,"Medraron los dolores valentía, soñado gusto tímida lamenta, turbase la virgínea compañía, y en silla hermosa de cristal la asienta, nace la luz, aumenta día al día, el Sol ríe dolor, burla tormenta, y en brazos de las ninfas, perlas llora, nuncios del bien, estrellas de la Aurora.",dolores,soñado,3
Bermudez_narciso.xml,"Infante hermoso ven, gracias declaran, a besos le profanan sin decoro, que a no oírle llorar, le imaginaran estatua hermosa de alabastro y oro; por el hijo la madre desamparan, albricias pide al dios reciente lloro, que ceñido de conchas y corales sale tirando al Sol limpios cristales.",dios,lloro,2
Bermudez_narciso.xml,"Traslada a las entrañas amoroso pedazo celestial de sus entrañas, y juzgándose padre venturoso, da en cristalino amor muestras extrañas; Liriope se enlaza al dulce esposo, al margen se despueblan las montañas, Cefiso hace mercedes y favores, y el tierno infante flor envuelve en flores.",tierno,flor,2
Bermudez_narciso.xml,"Enides cuidadosas, solicitan al claro sucesor cunas sagradas, quebrando alegres el cristal que habitan, con limpias plantas de zafir calzadas: las tres hijas de Temis acreditan eternidad al niño, no engañadas, pues ha de ser su juventud eterna en malograda flor, en planta tierna.",plantas,calzadas,3
Bermudez_narciso.xml,"Enides cuidadosas, solicitan al claro sucesor cunas sagradas, quebrando alegres el cristal que habitan, con limpias plantas de zafir calzadas: las tres hijas de Temis acreditan eternidad al niño, no engañadas, pues ha de ser su juventud eterna en malograda flor, en planta tierna.",juventud,malograda,3
Bermudez_narciso.xml,"Era (merced de Júpiter) el sabio, lengua del hado en cierto vaticinio, pitonisa deidad, temisio agravio, y a soberanas causas escrutinio; futuros casos derivaba al labio, mediase a su voz fatal designio, santa adivinación al fin de cuanto dudaba admiración, cubría espanto.",voz,designio,2
Bermudez_narciso.xml,"No a Dodona la gente frecuentaba, ni consultaba a Amón en rubia arena, no a Tellus en sus cuevas veneraba, donde deifica voz confusa suena: toda al grave varón comunicaba, toda de él, suerte elige mala o buena, cuyas siempre sentencias inefables canas acreditaban venerables.",sentencias,canas,2
Bermudez_narciso.xml,"A este, pues, a quien dieron las serpientes (asombro a la inmortal naturaleza) premio a la paz en sexos diferentes, viril esfuerzo y femenil belleza, a imitación de peregrinas gentes, que a su voz ocurrían, con grandeza y soberano aplauso, su Narciso presentaron Liriope, y Cefiso.",serpientes,premio,8
Bermudez_narciso.xml,"Flaca mano discurre el vulto bello, ya le mide la barba, ya la boca, ya en las ondas la anega del cabello, ya en los ojos, cristal en cristal toca, ya a los pechos desciende por el cuello, y especulando al fin distancia poca, ojos los dedos hace en sus despojos, que pide su hermosura tantos ojos.",boca,cristal,16
Bermudez_narciso.xml,"Cuanto vulgo de ninfas y pastores las voces malogró, risa fue dellas, los sátiros sin ciencia emuladores ignorancia juzgaron no entendellas: ¡ay sol virtud que en noches detractores gotas luces divulgas por estrellas!",sátiros,emuladores,3
Bermudez_narciso.xml,"Cuanto vulgo de ninfas y pastores las voces malogró, risa fue dellas, los sátiros sin ciencia emuladores ignorancia juzgaron no entendellas: ¡ay sol virtud que en noches detractores gotas luces divulgas por estrellas!",sátiros,ignorancia,4
Bermudez_narciso.xml,"Cuanto vulgo de ninfas y pastores las voces malogró, risa fue dellas, los sátiros sin ciencia emuladores ignorancia juzgaron no entendellas: ¡ay sol virtud que en noches detractores gotas luces divulgas por estrellas!",gotas,divulgas,2
Bermudez_narciso.xml,¿Cuándo te aplaudirá cándido día sin la tiniebla de ignorancia fría?,tiniebla,fría,3
Bermudez_narciso.xml,"Religioso varón, Tiresias santo, que a causa superior glorioso aspiras, en ti reposa eternidad en tanto que en sí, pálida flor, se ven mentiras, sin ojos al dolor, sin vista al llanto miras cierto placer, delicias miras mientras Narciso flor las aguas mora, y en ellas de sí mismo se enamora.",llanto,delicias,5
Bermudez_narciso.xml,"Cuantas veces los padres le miraban, tantos eran oprobios a Tiresias, y en él: si no se viera, reparaban, dando a la voz alegorías necias; ¡oh qué mal sacros hados veneraban, Cefiso, tú que oráculos desprecias, cuando la mente flor fuente parlera que viviera dirás si no se viera! Cuatro lustros, la edad más floreciente, que espíritu vistió, en Narciso bello engañaba marfil hermoso oriente, y melenaba Sol rizo cabello, ya belleza veloz, cultor valiente de infatigables montes, conocello pudo la juventud de otras riberas, fiera divina, sinrazón de fieras.",mente,fuente,2
Bermudez_narciso.xml,"Cuantas veces los padres le miraban, tantos eran oprobios a Tiresias, y en él: si no se viera, reparaban, dando a la voz alegorías necias; ¡oh qué mal sacros hados veneraban, Cefiso, tú que oráculos desprecias, cuando la mente flor fuente parlera que viviera dirás si no se viera! Cuatro lustros, la edad más floreciente, que espíritu vistió, en Narciso bello engañaba marfil hermoso oriente, y melenaba Sol rizo cabello, ya belleza veloz, cultor valiente de infatigables montes, conocello pudo la juventud de otras riberas, fiera divina, sinrazón de fieras.",edad,floreciente,2
Bermudez_narciso.xml,"Lascivo traje, al calador valiente duplicaba beldad, era el calcado armiña piel, a trechos breve oriente en diluvios de perlas anegado, la mitad de la pierna (trasparente cristal) lazos prendían sin cuidado, a la rodilla escapa lo distante entre venas zafir, carne diamante.",lazos,mitad,8
Bermudez_narciso.xml,"Manto pierde a los vientos, que se queja si no de su rigor, de amor lascivo, que al hombro celestial enlazar deja en arrogante flor, menos esquivo: alado monterón, que al Sol festeja en montes de colores fugitivo, tantas pintadas plumas le vestía, que el pájaro Fenixio parecía.",flor,esquivo,3
Bermudez_narciso.xml,"El siervo vividor, de ilustre aliento, tan veloz, que si al curso se abalanza burla empinada flor, engaña viento, y aun él mismo a sí mismo no se alcanza: gigante Sol, pigmeo pensamiento menosprecia tal vez, y tal vez cantea, y a la robusta frente fugitiva tala selvas de cuernos que cultiva.",ilustre,veloz,4
Bermudez_narciso.xml,"El siervo vividor, de ilustre aliento, tan veloz, que si al curso se abalanza burla empinada flor, engaña viento, y aun él mismo a sí mismo no se alcanza: gigante Sol, pigmeo pensamiento menosprecia tal vez, y tal vez cantea, y a la robusta frente fugitiva tala selvas de cuernos que cultiva.",cuernos,cultiva,2
Bermudez_narciso.xml,"Calidonio animal, que en marfil puro rayos fulmina Júpiter cerdoso, del juvenil ardor jamás seguro, osó en paz habitar bosque fragoso: el que guedejas peina, regio muro en su cueva le iguala temeroso, al doméstico pájaro arrogante, que ciñe de coral vivo turbante.",ardor,seguro,2
Bermudez_narciso.xml,"Calidonio animal, que en marfil puro rayos fulmina Júpiter cerdoso, del juvenil ardor jamás seguro, osó en paz habitar bosque fragoso: el que guedejas peina, regio muro en su cueva le iguala temeroso, al doméstico pájaro arrogante, que ciñe de coral vivo turbante.",doméstico,arrogante,2
Bermudez_narciso.xml,"Calidonio animal, que en marfil puro rayos fulmina Júpiter cerdoso, del juvenil ardor jamás seguro, osó en paz habitar bosque fragoso: el que guedejas peina, regio muro en su cueva le iguala temeroso, al doméstico pájaro arrogante, que ciñe de coral vivo turbante.",ciñe,turbante,4
Bermudez_narciso.xml,"A este, pues, intratable Sol humano, siempre de ingrato aspecto en zona ardiente coro de ninfas, que le sigue en vano mintiendo muerte, halló en florido oriente: mejilla celestial carga a la mano, donde dedos de vidro trasparente divulgan rayos, copas de amor ciego, que brindan en cristal almas de fuego.",aspecto,ardiente,3
Bermudez_narciso.xml,"A este, pues, intratable Sol humano, siempre de ingrato aspecto en zona ardiente coro de ninfas, que le sigue en vano mintiendo muerte, halló en florido oriente: mejilla celestial carga a la mano, donde dedos de vidro trasparente divulgan rayos, copas de amor ciego, que brindan en cristal almas de fuego.",aspecto,coro,4
Bermudez_narciso.xml,"A este, pues, intratable Sol humano, siempre de ingrato aspecto en zona ardiente coro de ninfas, que le sigue en vano mintiendo muerte, halló en florido oriente: mejilla celestial carga a la mano, donde dedos de vidro trasparente divulgan rayos, copas de amor ciego, que brindan en cristal almas de fuego.",mejilla,carga,2
Bermudez_narciso.xml,"Escarmentar pudieran su locura, redimiendo el desdén, que así las trata, mas cobardes veneran hermosura, viva túnica ilustre de alma ingrata, blando sueño sus miedos asegura, torciendo llegan círculos de plata, la hierba apenas pisan, y hace el dedo sellando el labio, al viento que esté quedo.",viva,ilustre,2
Bermudez_narciso.xml,"Lentos pasos alternan temerosas, y cuantos pies imprimen recatadas, tantas describe el valle, estampas rosas de su virgen vergüenza, matizadas esferas forman al mancebo, hermosas, en lisonjeras bandas dilatadas, y él, en pálido sueño en medio dellas oceano de luz salpica estrellas.",pies,recatadas,2
Bermudez_narciso.xml,"Lentos pasos alternan temerosas, y cuantos pies imprimen recatadas, tantas describe el valle, estampas rosas de su virgen vergüenza, matizadas esferas forman al mancebo, hermosas, en lisonjeras bandas dilatadas, y él, en pálido sueño en medio dellas oceano de luz salpica estrellas.",oceano,salpica,3
Bermudez_narciso.xml,"Lentos pasos alternan temerosas, y cuantos pies imprimen recatadas, tantas describe el valle, estampas rosas de su virgen vergüenza, matizadas esferas forman al mancebo, hermosas, en lisonjeras bandas dilatadas, y él, en pálido sueño en medio dellas oceano de luz salpica estrellas.",oceano,estrellas,4
Bermudez_narciso.xml,"Reclinada deidad en hierba verde, de rodillas veneran atrevidas, unas ganan el ámbar que amor pierde, otras en su coral pierden las vidas: excusan recordalle, y que recuerde Eco desea, en voces no entendidas, y para castigar celos que cobra se ayuda del acento que les sobra: “Tirana ingratitud, presa os tenemos”, con voz articulada apenas dicen, “Piedad, que al blando sueño le debemos que auras logran en flores, que no pisen si apacible, dormida, os merecemos, y despierta hay lisonjas que os avisen, con que al halago os redimís valiente, no os traduzcáis del sueño eternamente”.",voces,entendidas,2
Bermudez_narciso.xml,"La hermosura gentil alborotada, blando sueño sacude generosa, y hallándose de estrellas salteada, da favor al jazmín púrpura rosa: la virgen compañía, en piedra helada muralla de beldad hace amorosa, porque así quiere amor tener segura la gloriosa ciudad de la hermosura.",hermosura,alborotada,2
Bermudez_narciso.xml,"La hermosura gentil alborotada, blando sueño sacude generosa, y hallándose de estrellas salteada, da favor al jazmín púrpura rosa: la virgen compañía, en piedra helada muralla de beldad hace amorosa, porque así quiere amor tener segura la gloriosa ciudad de la hermosura.",jazmín,rosa,2
Bermudez_narciso.xml,"La hermosura gentil alborotada, blando sueño sacude generosa, y hallándose de estrellas salteada, da favor al jazmín púrpura rosa: la virgen compañía, en piedra helada muralla de beldad hace amorosa, porque así quiere amor tener segura la gloriosa ciudad de la hermosura.",piedra,muralla,2
Bermudez_narciso.xml,"“Áspid tropieces”, dice en voz doliente, más retórico amor, pena más sabia, efidriade hermosa, que en luciente paso, bulle cristal, marfil agravia: en sonorosos círculos desmiente sordas quejas de amor, celosa rabia, y en razones que el Sol baja a entenderlas por la boca de plata arroja perlas.",pena,sabia,2
Bermudez_narciso.xml,"“Áspid tropieces”, dice en voz doliente, más retórico amor, pena más sabia, efidriade hermosa, que en luciente paso, bulle cristal, marfil agravia: en sonorosos círculos desmiente sordas quejas de amor, celosa rabia, y en razones que el Sol baja a entenderlas por la boca de plata arroja perlas.",quejas,arroja,21
